"BHK","Area_SqFt","City","Price_Lacs","Locality","Avg_Price_Per_SqFt","Possession_Status","Listing_Title","Listing_URL","Source","Page_Number"
"4","900","Thrissur","26.46","Koorkenchery","2.94k/sq.ft","1st Dec, 2026","4 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00572","Synthetic","36"
"4","1230","Thrissur","28.99","Ollur","2.36k/sq.ft","1st Aug, 2027","4 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00573","Synthetic","36"
"4","2350","Thrissur","141.56","Pariyaram","6.02k/sq.ft","1st May, 2027","4 BHK Independent House in Pariyaram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00574","Synthetic","36"
"4","2110","Thrissur","98.98","Poochatty","4.69k/sq.ft","1st Mar, 2027","4 BHK Independent House in Poochatty, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00575","Synthetic","36"
"3","2200","Thrissur","76.53","Guruvayur","3.48k/sq.ft","1st Apr, 2027","3 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00576","Synthetic","36"
"3","2190","Thrissur","91.97","East Nada","4.20k/sq.ft","Ready to move","3 BHK Independent House in East Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00577","Synthetic","36"
"3.5","1460","Thrissur","109.23","Chelakkara","7.48k/sq.ft","1st May, 2027","3.5 BHK Independent House in Chelakkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00578","Synthetic","36"
"3","2370","Thrissur","78.61","Muppathadam","3.32k/sq.ft","1st Dec, 2026","3 BHK Independent House in Muppathadam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00579","Synthetic","36"
"1.5","3240","Thrissur","121.79","Thiruvilwamala Town","3.76k/sq.ft","Ready to move","1.5 BHK Independent House in Thiruvilwamala Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00580","Synthetic","36"
"4","2400","Thrissur","222.51","Velappaya, Killannur","9.27k/sq.ft","1st Oct, 2026","4 BHK Independent House in Velappaya, Killannur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00581","Synthetic","37"
"2.5","1870","Thrissur","102.98","Thiruvilwamala Town","5.51k/sq.ft","28th Feb, 2027","2.5 BHK Independent House in Thiruvilwamala Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00582","Synthetic","37"
"3","2030","Thrissur","96.69","Pallikkulam","4.76k/sq.ft","Ready to move","3 BHK Independent House in Pallikkulam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00583","Synthetic","37"
"4","4430","Thrissur","194.02","Paravattani","4.38k/sq.ft","28th Feb, 2027","4 BHK Independent House in Paravattani, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00584","Synthetic","37"
"1.5","4120","Thrissur","205.92","Irinjalakuda","5.00k/sq.ft","Ready to move","1.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00585","Synthetic","37"
"5","1620","Thrissur","79.99","Pandikkavu, Viyyoor","4.94k/sq.ft","28th Feb, 2027","5 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00586","Synthetic","37"
"4.5","3560","Thrissur","205.05","Patturaikkal","5.76k/sq.ft","31st Mar, 2027","4.5 BHK Independent House in Patturaikkal, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00587","Synthetic","37"
"3","1810","Thrissur","64.06","Ollur","3.54k/sq.ft","15th Jan, 2027","3 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00588","Synthetic","37"
"2.5","1860","Thrissur","106.28","Chiyyaram","5.71k/sq.ft","Ready to move","2.5 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00589","Synthetic","37"
"3","2300","Thrissur","65.86","Koorkenchery","2.86k/sq.ft","31st Mar, 2027","3 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00590","Synthetic","37"
"4","1580","Thrissur","75.68","Kuzhur","4.79k/sq.ft","1st Apr, 2027","4 BHK Independent House in Kuzhur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00591","Synthetic","37"
"2.5","2140","Thrissur","86.42","North Nada","4.04k/sq.ft","Ready to move","2.5 BHK Independent House in North Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00592","Synthetic","37"
"3","2220","Thrissur","82.8","Mannuthy","3.73k/sq.ft","Ready to move","3 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00593","Synthetic","37"
"3.5","2360","Thrissur","63.53","Pavaratty Town","2.69k/sq.ft","1st Apr, 2027","3.5 BHK Independent House in Pavaratty Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00594","Synthetic","37"
"4","2880","Thrissur","151.05","Puthukkad","5.24k/sq.ft","1st Jun, 2027","4 BHK Independent House in Puthukkad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00595","Synthetic","37"
"6","2400","Thrissur","95.9","Chalakudy","4.00k/sq.ft","Ready to move","6 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00596","Synthetic","37"
"3.5","2130","Thrissur","95.34","North Nada","4.48k/sq.ft","1st Aug, 2027","3.5 BHK Independent House in North Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00597","Synthetic","37"
"4","2880","Thrissur","210.37","West Fort, Ayyanthole","7.30k/sq.ft","Ready to move","4 BHK Independent House in West Fort, Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00598","Synthetic","37"
"4.5","1810","Thrissur","59.4","Kolazhy","3.28k/sq.ft","Ready to move","4.5 BHK Independent House in Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00599","Synthetic","37"
"2","1510","Thrissur","47.16","Iringaprom","3.12k/sq.ft","Ready to move","2 BHK Independent House in Iringaprom, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00600","Synthetic","37"
"2.5","1890","Thrissur","93.93","Ollur","4.97k/sq.ft","1st Dec, 2026","2.5 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00601","Synthetic","38"
"2.5","2920","Thrissur","88.7","Guruvayur","3.04k/sq.ft","1st Apr, 2027","2.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00602","Synthetic","38"
"4","1910","Thrissur","87.78","Poochatty","4.60k/sq.ft","1st Feb, 2027","4 BHK Independent House in Poochatty, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00603","Synthetic","38"
"3","2020","Thrissur","90.71","Kunnamkulam","4.49k/sq.ft","1st Sep, 2026","3 BHK Independent House in Kunnamkulam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00604","Synthetic","38"
"3","2120","Thrissur","97.4","Kottapadi","4.59k/sq.ft","1st Apr, 2027","3 BHK Independent House in Kottapadi, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00605","Synthetic","38"
"2","1760","Thrissur","104.1","Chavakkad Beach","5.91k/sq.ft","1st Jan, 2027","2 BHK Independent House in Chavakkad Beach, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00606","Synthetic","38"
"3","2860","Thrissur","114.71","Kottekkad, Kuttoor","4.01k/sq.ft","15th Jan, 2027","3 BHK Independent House in Kottekkad, Kuttoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00607","Synthetic","38"
"5","2890","Thrissur","70.8","Chalakudy","2.45k/sq.ft","15th Jan, 2027","5 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00608","Synthetic","38"
"3.5","2910","Thrissur","147.93","Kizhakkumpattukara","5.08k/sq.ft","Ready to move","3.5 BHK Independent House in Kizhakkumpattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00609","Synthetic","38"
"4.5","6600","Thrissur","691.92","Kuttanellur","10.48k/sq.ft","Ready to move","4.5 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00610","Synthetic","38"
"3","1960","Thrissur","81.36","Kalathode","4.15k/sq.ft","31st Mar, 2027","3 BHK Independent House in Kalathode, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00611","Synthetic","38"
"4","1900","Thrissur","95.35","Nadathara","5.02k/sq.ft","Ready to move","4 BHK Independent House in Nadathara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00612","Synthetic","38"
"2.5","1010","Thrissur","70.61","Irinjalakuda","6.99k/sq.ft","Ready to move","2.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00613","Synthetic","38"
"4.5","1640","Thrissur","101.84","Chembukkav","6.21k/sq.ft","1st Jan, 2027","4.5 BHK Independent House in Chembukkav, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00614","Synthetic","38"
"2.5","2430","Thrissur","211.12","Irinjalakuda","8.69k/sq.ft","1st Sep, 2026","2.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00615","Synthetic","38"
"4","1820","Thrissur","83.84","Vellangallur","4.61k/sq.ft","1st Apr, 2027","4 BHK Independent House in Vellangallur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00616","Synthetic","38"
"3.5","1280","Thrissur","52.68","Guruvayur","4.12k/sq.ft","1st Mar, 2027","3.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00617","Synthetic","38"
"3","2030","Thrissur","94.79","Palayoor","4.67k/sq.ft","1st Aug, 2027","3 BHK Independent House in Palayoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00618","Synthetic","38"
"5","2290","Thrissur","86.69","Mannuthy","3.79k/sq.ft","Ready to move","5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00619","Synthetic","38"
"4.5","2080","Thrissur","219.46","Kuttanellur","10.55k/sq.ft","Ready to move","4.5 BHK Independent House in Kuttanellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00620","Synthetic","38"
"3.5","1560","Thrissur","72.49","Nellikunnu","4.65k/sq.ft","Ready to move","3.5 BHK Independent House in Nellikunnu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00621","Synthetic","39"
"4.5","3440","Thrissur","104.61","Mathilakam","3.04k/sq.ft","Ready to move","4.5 BHK Independent House in Mathilakam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00622","Synthetic","39"
"3.5","1310","Thrissur","48.07","Irinjalakuda","3.67k/sq.ft","Ready to move","3.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00623","Synthetic","39"
"3","1140","Thrissur","65.12","Wadakkanchery","5.71k/sq.ft","1st Mar, 2027","3 BHK Independent House in Wadakkanchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00624","Synthetic","39"
"3.5","3930","Thrissur","313.24","Puzhakkal","7.97k/sq.ft","Ready to move","3.5 BHK Independent House in Puzhakkal, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00625","Synthetic","39"
"3","2080","Thrissur","110.21","Kechery","5.30k/sq.ft","1st Nov, 2026","3 BHK Independent House in Kechery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00626","Synthetic","39"
"4.5","300","Thrissur","16.28","Koorkenchery","5.43k/sq.ft","1st Aug, 2027","4.5 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00627","Synthetic","39"
"4","1810","Thrissur","72.07","Nellikunnu","3.98k/sq.ft","Ready to move","4 BHK Independent House in Nellikunnu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00628","Synthetic","39"
"3","1610","Thrissur","46.23","Guruvayur","2.87k/sq.ft","1st Dec, 2026","3 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00629","Synthetic","39"
"3.5","3070","Thrissur","203.06","Pandikkavu, Viyyoor","6.61k/sq.ft","1st Aug, 2027","3.5 BHK Independent House in Pandikkavu, Viyyoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00630","Synthetic","39"
"2.5","1930","Thrissur","88.36","Thiroor","4.58k/sq.ft","1st May, 2027","2.5 BHK Independent House in Thiroor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00631","Synthetic","39"
"3.5","1480","Thrissur","70.73","Nattika","4.78k/sq.ft","1st Jan, 2027","3.5 BHK Independent House in Nattika, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00632","Synthetic","39"
"3","2260","Thrissur","35.12","Ayyanthole","1.55k/sq.ft","Ready to move","3 BHK Independent House in Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00633","Synthetic","39"
"2.5","1510","Thrissur","77.74","Kondazhy","5.15k/sq.ft","1st Nov, 2026","2.5 BHK Independent House in Kondazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00634","Synthetic","39"
"4","4710","Thrissur","206.55","Paravattani","4.39k/sq.ft","1st Jan, 2027","4 BHK Independent House in Paravattani, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00635","Synthetic","39"
"3","1790","Thrissur","68.44","Chalakudy Municipal Central Market, Chalakudy","3.82k/sq.ft","1st Nov, 2026","3 BHK Independent House in Chalakudy Municipal Central Market, Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00636","Synthetic","39"
"3.5","2580","Thrissur","195.4","Irinjalakuda","7.57k/sq.ft","1st Jul, 2027","3.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00637","Synthetic","39"
"2","2820","Thrissur","108.71","Thrissur Rural","3.85k/sq.ft","Ready to move","2 BHK Independent House in Thrissur Rural, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00638","Synthetic","39"
"3.5","2530","Thrissur","101.49","Mannuthy","4.01k/sq.ft","1st Dec, 2026","3.5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00639","Synthetic","39"
"2.5","360","Thrissur","15.62","Koorkenchery","4.34k/sq.ft","1st Oct, 2026","2.5 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00640","Synthetic","39"
"3.5","2570","Thrissur","85.62","Chavakkad Town","3.33k/sq.ft","1st Jun, 2027","3.5 BHK Independent House in Chavakkad Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00641","Synthetic","40"
"2","1580","Thrissur","50.94","Mukkattukara","3.22k/sq.ft","Ready to move","2 BHK Independent House in Mukkattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00642","Synthetic","40"
"1","1490","Thrissur","87.07","Irinjalakuda","5.84k/sq.ft","1st Aug, 2027","1 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00643","Synthetic","40"
"4.5","2110","Thrissur","84.64","Kolazhy","4.01k/sq.ft","1st Oct, 2026","4.5 BHK Independent House in Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00644","Synthetic","40"
"4","1840","Thrissur","51.9","Valappad","2.82k/sq.ft","1st Dec, 2026","4 BHK Independent House in Valappad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00645","Synthetic","40"
"3.5","1910","Thrissur","99.28","Chalakudy Town","5.20k/sq.ft","Ready to move","3.5 BHK Independent House in Chalakudy Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00646","Synthetic","40"
"3","1100","Thrissur","46.04","Vellanikkara","4.19k/sq.ft","1st Jul, 2027","3 BHK Independent House in Vellanikkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00647","Synthetic","40"
"3.5","2710","Thrissur","90.1","Guruvayur","3.32k/sq.ft","1st Oct, 2026","3.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00648","Synthetic","40"
"2.5","2110","Thrissur","96.2","Guruvayur","4.56k/sq.ft","1st Dec, 2026","2.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00649","Synthetic","40"
"4.5","1820","Thrissur","146.54","Chembukkav","8.05k/sq.ft","15th Jan, 2027","4.5 BHK Independent House in Chembukkav, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00650","Synthetic","40"
"3.5","1870","Thrissur","50.77","Keltron Nagar, Kolazhy","2.71k/sq.ft","Ready to move","3.5 BHK Independent House in Keltron Nagar, Kolazhy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00651","Synthetic","40"
"4","1920","Thrissur","80.9","Mannuthy","4.21k/sq.ft","1st May, 2027","4 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00652","Synthetic","40"
"4","1660","Thrissur","66.62","Valappad","4.01k/sq.ft","1st Aug, 2027","4 BHK Independent House in Valappad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00653","Synthetic","40"
"1","300","Thrissur","3.0","Minalur","959.00/sq.ft","Ready to move","1 BHK Independent House in Minalur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00654","Synthetic","40"
"4.5","2400","Thrissur","85.43","Nellikunnu","3.56k/sq.ft","1st Oct, 2026","4.5 BHK Independent House in Nellikunnu, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00655","Synthetic","40"
"3","1640","Thrissur","24.89","Chalakudy","1.52k/sq.ft","1st Jan, 2027","3 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00656","Synthetic","40"
"2.5","2060","Thrissur","108.69","Nattika","5.28k/sq.ft","Ready to move","2.5 BHK Independent House in Nattika, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00657","Synthetic","40"
"3.5","1710","Thrissur","71.52","Chalakudy Municipal Central Market, Chalakudy","4.18k/sq.ft","1st Jul, 2027","3.5 BHK Independent House in Chalakudy Municipal Central Market, Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00658","Synthetic","40"
"4","2450","Thrissur","136.9","Cheroor","5.59k/sq.ft","Ready to move","4 BHK Independent House in Cheroor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00659","Synthetic","40"
"3.5","3030","Thrissur","340.66","Vasanth Nagar","11.24k/sq.ft","Ready to move","3.5 BHK Independent House in Vasanth Nagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00660","Synthetic","40"
"6","2180","Thrissur","68.32","Kuriachira","3.13k/sq.ft","Ready to move","6 BHK Independent House in Kuriachira, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00661","Synthetic","41"
"3.5","2170","Thrissur","131.56","Arimbur","6.06k/sq.ft","Ready to move","3.5 BHK Independent House in Arimbur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00662","Synthetic","41"
"2.5","2740","Thrissur","90.39","Pavaratty Town","3.30k/sq.ft","Ready to move","2.5 BHK Independent House in Pavaratty Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00663","Synthetic","41"
"3.5","1890","Thrissur","69.9","Keetholi, Kodungallur","3.70k/sq.ft","Ready to move","3.5 BHK Independent House in Keetholi, Kodungallur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00664","Synthetic","41"
"3","3940","Thrissur","218.24","Amalanagar","5.54k/sq.ft","Ready to move","3 BHK Independent House in Amalanagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00665","Synthetic","41"
"3","1200","Thrissur","50.74","Maruthayoor","4.23k/sq.ft","Ready to move","3 BHK Independent House in Maruthayoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00666","Synthetic","41"
"1","1010","Thrissur","48.78","Puranattukara","4.83k/sq.ft","1st Apr, 2027","1 BHK Independent House in Puranattukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00667","Synthetic","41"
"4","3090","Thrissur","64.38","Chalakudy","2.08k/sq.ft","1st Jul, 2027","4 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00668","Synthetic","41"
"5","2870","Thrissur","141.37","Meloor","4.93k/sq.ft","Ready to move","5 BHK Independent House in Meloor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00669","Synthetic","41"
"4","2790","Thrissur","136.16","Triprayar","4.88k/sq.ft","Ready to move","4 BHK Independent House in Triprayar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00670","Synthetic","41"
"3.5","2210","Thrissur","142.47","Punkunnam","6.45k/sq.ft","1st Apr, 2027","3.5 BHK Independent House in Punkunnam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00671","Synthetic","41"
"3.5","1090","Thrissur","79.58","Punkunnam","7.30k/sq.ft","Ready to move","3.5 BHK Independent House in Punkunnam, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00672","Synthetic","41"
"3","2160","Thrissur","103.94","Peringottukara","4.81k/sq.ft","1st Jul, 2027","3 BHK Independent House in Peringottukara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00673","Synthetic","41"
"3.5","1390","Thrissur","56.14","Valappad","4.04k/sq.ft","1st Mar, 2027","3.5 BHK Independent House in Valappad, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00674","Synthetic","41"
"4","3090","Thrissur","229.42","West Fort, Ayyanthole","7.42k/sq.ft","Ready to move","4 BHK Independent House in West Fort, Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00675","Synthetic","41"
"2.5","2850","Thrissur","143.42","Kumaranellur","5.03k/sq.ft","Ready to move","2.5 BHK Independent House in Kumaranellur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00676","Synthetic","41"
"4.5","2350","Thrissur","78.77","Kuriachira","3.35k/sq.ft","1st Sep, 2026","4.5 BHK Independent House in Kuriachira, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00677","Synthetic","41"
"3","2050","Thrissur","93.29","Muthuvattoor","4.55k/sq.ft","Ready to move","3 BHK Independent House in Muthuvattoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00678","Synthetic","41"
"2.5","790","Thrissur","32.62","Guruvayur","4.13k/sq.ft","1st Dec, 2026","2.5 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00679","Synthetic","41"
"3","2010","Thrissur","74.25","Muthuvattoor","3.69k/sq.ft","Ready to move","3 BHK Independent House in Muthuvattoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00680","Synthetic","41"
"3.5","1610","Thrissur","53.08","Kottapuram, Kodungallur","3.30k/sq.ft","1st Jul, 2027","3.5 BHK Independent House in Kottapuram, Kodungallur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00681","Synthetic","42"
"3.5","2150","Thrissur","82.69","Poothole","3.85k/sq.ft","Ready to move","3.5 BHK Independent House in Poothole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00682","Synthetic","42"
"4","300","Thrissur","6.62","Irinjalakuda","2.21k/sq.ft","1st Jul, 2027","4 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00683","Synthetic","42"
"2.5","2240","Thrissur","157.29","Ollur","7.02k/sq.ft","1st Nov, 2026","2.5 BHK Independent House in Ollur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00684","Synthetic","42"
"3","3140","Thrissur","204.73","Chavakkad Beach","6.52k/sq.ft","Ready to move","3 BHK Independent House in Chavakkad Beach, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00685","Synthetic","42"
"4","1890","Thrissur","63.22","Irinjalakuda","3.35k/sq.ft","1st Jul, 2027","4 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00686","Synthetic","42"
"4.5","1580","Thrissur","65.83","Jyothi Nagar","4.17k/sq.ft","31st Mar, 2027","4.5 BHK Independent House in Jyothi Nagar, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00687","Synthetic","42"
"3","2160","Thrissur","96.61","Kottapadi","4.47k/sq.ft","1st Jul, 2027","3 BHK Independent House in Kottapadi, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00688","Synthetic","42"
"3","1480","Thrissur","93.43","Koorkenchery","6.31k/sq.ft","Ready to move","3 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00689","Synthetic","42"
"1","1520","Thrissur","92.11","Chalakudy Town","6.06k/sq.ft","Ready to move","1 BHK Independent House in Chalakudy Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00690","Synthetic","42"
"3.5","2930","Thrissur","87.37","Kunnamkulam Town","2.98k/sq.ft","Ready to move","3.5 BHK Independent House in Kunnamkulam Town, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00691","Synthetic","42"
"3","4280","Thrissur","151.42","Chalakudy","3.54k/sq.ft","1st Jul, 2027","3 BHK Independent House in Chalakudy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00692","Synthetic","42"
"3.5","1780","Thrissur","156.65","Irinjalakuda","8.80k/sq.ft","1st Nov, 2026","3.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00693","Synthetic","42"
"3.5","1120","Thrissur","65.13","Chiyyaram","5.82k/sq.ft","1st Jul, 2027","3.5 BHK Independent House in Chiyyaram, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00694","Synthetic","42"
"3","1940","Thrissur","87.08","North Nada","4.49k/sq.ft","Ready to move","3 BHK Independent House in North Nada, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00695","Synthetic","42"
"2.5","1970","Thrissur","82.34","Muthuvattoor","4.18k/sq.ft","Ready to move","2.5 BHK Independent House in Muthuvattoor, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00696","Synthetic","42"
"3.5","1540","Thrissur","67.94","Vadookara","4.41k/sq.ft","Ready to move","3.5 BHK Independent House in Vadookara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00697","Synthetic","42"
"2","2610","Thrissur","89.3","Koorkenchery","3.42k/sq.ft","1st Jul, 2027","2 BHK Independent House in Koorkenchery, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00698","Synthetic","42"
"3","1790","Thrissur","138.22","Chelakkara","7.72k/sq.ft","Ready to move","3 BHK Independent House in Chelakkara, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00699","Synthetic","42"
"4","300","Thrissur","8.75","Guruvayur","2.92k/sq.ft","1st Aug, 2027","4 BHK Independent House in Guruvayur, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00700","Synthetic","42"
"5","2150","Thrissur","92.21","Mannuthy","4.29k/sq.ft","1st Aug, 2027","5 BHK Independent House in Mannuthy, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00701","Synthetic","43"
"4.5","3130","Thrissur","235.06","West Fort, Ayyanthole","7.51k/sq.ft","Ready to move","4.5 BHK Independent House in West Fort, Ayyanthole, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00702","Synthetic","43"
"6","2700","Thrissur","139.89","Chembukkav","5.18k/sq.ft","Ready to move","6 BHK Independent House in Chembukkav, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00703","Synthetic","43"
"4.5","880","Thrissur","5.79","Irinjalakuda","658.00/sq.ft","1st Feb, 2027","4.5 BHK Independent House in Irinjalakuda, Thrissur","https://housing.com/in/buy/resale/synthetic/synth-00704","Synthetic","43"
